"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|BE","Without sequence","114.73","",""
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|BE","Without sequence","106.98","",""
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|BE","Without sequence","103.08","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|BE","Without sequence","104.54","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|BE","Without sequence","110.0","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|BE","Without sequence","120.0","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|BE","Without sequence","127.5","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|BE","Without sequence","126.0","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|BE","Without sequence","119.47","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|BE","Without sequence","111.01","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|BE","Without sequence","104.73","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|BE","Without sequence","101.03","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|BE","Without sequence","93.02","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|BE","Without sequence","90.0","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|BE","Without sequence","87.49","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|BE","Without sequence","82.0","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|BE","Without sequence","78.47","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|BE","Without sequence","75.0","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|BE","Without sequence","74.96","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|BE","Without sequence","78.2","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|BE","Without sequence","88.32","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|BE","Without sequence","98.28","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|BE","Without sequence","107.8","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|BE","Without sequence","101.64","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|BE","Without sequence","99.12","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|BE","Without sequence","75.99","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|BE","Without sequence","74.77","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|BE","Without sequence","75.22","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|BE","Without sequence","82.47","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|BE","Without sequence","99.3","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|BE","Without sequence","111.06","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|BE","Without sequence","127.25","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|BE","Without sequence","121.27","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|BE","Without sequence","117.0","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|BE","Without sequence","104.12","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|BE","Without sequence","113.71","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|BE","Without sequence","90.7","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|BE","Without sequence","99.3","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|BE","Without sequence","98.82","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|BE","Without sequence","87.5","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|BE","Without sequence","79.12","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|BE","Without sequence","74.9","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|BE","Without sequence","78.64","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|BE","Without sequence","71.36","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|BE","Without sequence","76.3","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|BE","Without sequence","78.04","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|BE","Without sequence","87.38","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|BE","Without sequence","93.9","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|BE","Without sequence","95.5","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|BE","Without sequence","87.95","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|BE","Without sequence","77.04","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|BE","Without sequence","79.15","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|BE","Without sequence","82.32","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|BE","Without sequence","86.62","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|BE","Without sequence","91.86","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|BE","Without sequence","102.34","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|BE","Without sequence","94.59","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|BE","Without sequence","90.0","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|BE","Without sequence","82.17","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|BE","Without sequence","79.76","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|BE","Without sequence","70.26","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|BE","Without sequence","83.8","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|BE","Without sequence","76.83","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|BE","Without sequence","69.0","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|BE","Without sequence","62.04","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|BE","Without sequence","62.07","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|BE","Without sequence","69.36","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|BE","Without sequence","80.51","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|BE","Without sequence","85.26","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|BE","Without sequence","99.4","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|BE","Without sequence","100.31","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|BE","Without sequence","94.9","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|BE","Without sequence","90.33","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|BE","Without sequence","86.84","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|BE","Without sequence","82.27","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|BE","Without sequence","84.73","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|BE","Without sequence","89.75","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|BE","Without sequence","97.76","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|BE","Without sequence","106.57","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|BE","Without sequence","112.82","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|BE","Without sequence","116.12","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|BE","Without sequence","111.01","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|BE","Without sequence","105.45","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|BE","Without sequence","102.32","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|BE","Without sequence","93.99","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|BE","Without sequence","89.97","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|BE","Without sequence","84.83","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|BE","Without sequence","81.61","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|BE","Without sequence","78.95","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|BE","Without sequence","79.24","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|BE","Without sequence","87.15","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|BE","Without sequence","96.17","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|BE","Without sequence","116.28","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|BE","Without sequence","144.11","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|BE","Without sequence","138.6","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|BE","Without sequence","122.0","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|BE","Without sequence","110.0","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|BE","Without sequence","102.39","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|BE","Without sequence","94.49","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|BE","Without sequence","102.2","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|BE","Without sequence","110.85","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|BE","Without sequence","112.39","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|BE","Without sequence","128.69","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|BE","Without sequence","131.06","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|BE","Without sequence","118.91","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|BE","Without sequence","100.21","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|BE","Without sequence","88.49","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|BE","Without sequence","82.73","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|BE","Without sequence","80.16","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|BE","Without sequence","72.16","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|BE","Without sequence","71.9","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|BE","Without sequence","70.83","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|BE","Without sequence","69.89","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|BE","Without sequence","69.66","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|BE","Without sequence","71.82","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|BE","Without sequence","76.3","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|BE","Without sequence","85.64","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|BE","Without sequence","97.07","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|BE","Without sequence","106.2","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|BE","Without sequence","110.33","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|BE","Without sequence","111.1","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|BE","Without sequence","101.66","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|BE","Without sequence","100.63","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|BE","Without sequence","104.57","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|BE","Without sequence","106.68","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|BE","Without sequence","113.76","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|BE","Without sequence","120.0","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|BE","Without sequence","117.59","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|BE","Without sequence","110.34","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|BE","Without sequence","98.1","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|BE","Without sequence","89.77","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|BE","Without sequence","84.33","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|BE","Without sequence","79.95","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|BE","Without sequence","75.71","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|BE","Without sequence","76.36","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|BE","Without sequence","72.61","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|BE","Without sequence","71.41","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|BE","Without sequence","69.82","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|BE","Without sequence","71.68","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|BE","Without sequence","80.87","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|BE","Without sequence","98.54","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|BE","Without sequence","109.92","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|BE","Without sequence","109.72","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|BE","Without sequence","108.42","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|BE","Without sequence","96.76","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|BE","Without sequence","90.27","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|BE","Without sequence","81.24","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|BE","Without sequence","86.86","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|BE","Without sequence","90.14","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|BE","Without sequence","94.61","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|BE","Without sequence","99.72","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|BE","Without sequence","103.48","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|BE","Without sequence","101.99","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|BE","Without sequence","93.79","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|BE","Without sequence","83.17","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|BE","Without sequence","84.51","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|BE","Without sequence","73.61","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|BE","Without sequence","72.9","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|BE","Without sequence","67.93","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|BE","Without sequence","68.2","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|BE","Without sequence","62.76","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|BE","Without sequence","63.32","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|BE","Without sequence","67.86","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|BE","Without sequence","80.19","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|BE","Without sequence","88.24","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|BE","Without sequence","104.27","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|BE","Without sequence","111.49","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|BE","Without sequence","104.92","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|BE","Without sequence","89.36","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|BE","Without sequence","82.74","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|BE","Without sequence","73.38","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|BE","Without sequence","75.24","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|BE","Without sequence","81.07","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|BE","Without sequence","85.26","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|BE","Without sequence","93.99","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|BE","Without sequence","97.83","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|BE","Without sequence","99.44","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|BE","Without sequence","87.04","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|BE","Without sequence","85.89","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|BE","Without sequence","85.25","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|BE","Without sequence","81.64","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|BE","Without sequence","87.07","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|BE","Without sequence","68.7","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|BE","Without sequence","75.0","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|BE","Without sequence","68.7","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|BE","Without sequence","64.79","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|BE","Without sequence","68.7","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|BE","Without sequence","75.1","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|BE","Without sequence","81.6","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|BE","Without sequence","89.92","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|BE","Without sequence","94.94","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|BE","Without sequence","89.64","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|BE","Without sequence","80.3","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|BE","Without sequence","79.06","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|BE","Without sequence","70.51","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|BE","Without sequence","73.42","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|BE","Without sequence","79.17","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|BE","Without sequence","87.89","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|BE","Without sequence","95.0","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|BE","Without sequence","99.91","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|BE","Without sequence","91.65","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|BE","Without sequence","84.5","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|BE","Without sequence","75.75","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|BE","Without sequence","80.08","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|BE","Without sequence","69.13","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|BE","Without sequence","70.35","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|BE","Without sequence","58.07","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|BE","Without sequence","55.15","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|BE","Without sequence","50.89","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|BE","Without sequence","48.61","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|BE","Without sequence","47.69","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|BE","Without sequence","45.87","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|BE","Without sequence","48.0","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|BE","Without sequence","53.45","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|BE","Without sequence","61.11","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|BE","Without sequence","65.23","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|BE","Without sequence","61.13","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|BE","Without sequence","66.0","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|BE","Without sequence","51.7","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|BE","Without sequence","55.84","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|BE","Without sequence","53.12","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|BE","Without sequence","54.79","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|BE","Without sequence","64.04","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|BE","Without sequence","81.42","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|BE","Without sequence","86.58","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|BE","Without sequence","82.51","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|BE","Without sequence","56.26","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|BE","Without sequence","69.78","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|BE","Without sequence","65.0","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|BE","Without sequence","40.66","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|BE","Without sequence","34.75","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|BE","Without sequence","29.55","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|BE","Without sequence","15.28","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|BE","Without sequence","12.04","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|BE","Without sequence","22.2","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|BE","Without sequence","45.32","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|BE","Without sequence","67.3","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|BE","Without sequence","90.1","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|BE","Without sequence","86.66","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|BE","Without sequence","74.3","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|BE","Without sequence","61.08","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|BE","Without sequence","57.24","",""
"22/01/2024 13:00:00 - 22/01/2024 14:00:00","BZN|BE","Without sequence","57.15","",""
"22/01/2024 14:00:00 - 22/01/2024 15:00:00","BZN|BE","Without sequence","59.41","",""
"22/01/2024 15:00:00 - 22/01/2024 16:00:00","BZN|BE","Without sequence","61.39","",""
"22/01/2024 16:00:00 - 22/01/2024 17:00:00","BZN|BE","Without sequence","64.73","",""
"22/01/2024 17:00:00 - 22/01/2024 18:00:00","BZN|BE","Without sequence","80.36","",""
"22/01/2024 18:00:00 - 22/01/2024 19:00:00","BZN|BE","Without sequence","95.47","",""
"22/01/2024 19:00:00 - 22/01/2024 20:00:00","BZN|BE","Without sequence","82.94","",""
