"MTU","Out Area","In Area","Physical Flow (MW)"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|ES","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|IT-North","1328.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|DE-LU","2721.81"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|GB(IFA)","998.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|BE","3128.35"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|CH","1939.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|ES","1939.43"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|GB","1000.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","BZN|GB(IFA2)","2.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|ES","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|IT-North","1244.50"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|DE-LU","2852.75"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|GB(IFA)","1008.50"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|BE","3061.53"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|CH","2001.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|ES","2369.66"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|GB","1010.25"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","BZN|GB(IFA2)","1.75"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|ES","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|IT-North","1345.50"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|DE-LU","2846.62"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|GB(IFA)","1010.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|BE","3029.28"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|CH","2260.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|ES","2330.41"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|GB","1011.50"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","BZN|GB(IFA2)","1.50"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|ES","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|IT-North","1480.75"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|DE-LU","2754.81"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|GB(IFA)","826.25"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|BE","3095.41"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|CH","2252.75"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|ES","1204.75"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|GB","827.50"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","BZN|GB(IFA2)","1.25"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|ES","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|IT-North","1703.50"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|DE-LU","2868.68"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|GB(IFA)","981.75"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|BE","2569.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|CH","1795.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|ES","379.26"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|GB","982.75"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","BZN|GB(IFA2)","1.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|ES","BZN|FR","715.48"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|IT-North","1477.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|DE-LU","3366.05"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|GB(IFA)","993.50"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|BE","1729.70"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|CH","460.75"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|GB","994.50"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","BZN|GB(IFA2)","1.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|CH","BZN|FR","177.75"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|ES","BZN|FR","654.12"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|IT-North","1098.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|DE-LU","2901.23"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|GB(IFA)","1007.50"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|BE","2165.30"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|CH","30.75"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|GB","1008.75"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","BZN|GB(IFA2)","1.25"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|CH","BZN|FR","29.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|ES","BZN|FR","889.64"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|IT-North","850.25"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|DE-LU","2579.76"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|GB(IFA)","1003.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|BE","1937.88"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|CH","296.25"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|GB","1005.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","BZN|GB(IFA2)","2.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|ES","BZN|FR","1826.84"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|IT-North","1086.75"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|DE-LU","2696.36"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|GB(IFA)","1008.75"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|BE","1152.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|CH","1399.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|GB","1009.75"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","BZN|GB(IFA2)","1.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|BE","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|ES","BZN|FR","1882.27"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|IT-North","1322.75"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|DE-LU","2586.53"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|GB(IFA)","1009.75"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|BE","421.07"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|CH","2228.50"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|GB","1010.75"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","BZN|GB(IFA2)","1.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|IT-North","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|DE-LU","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|BE","BZN|FR","34.05"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|CH","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|ES","BZN|FR","1756.70"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|IT-North","1416.25"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|DE-LU","2509.62"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|GB(IFA)","1011.75"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|BE","121.12"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|CH","2419.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|ES","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|GB","1012.75"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|GB(ElecLink)","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","BZN|GB(IFA2)","1.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|GB","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|IT-North","BZN|FR","0.00"
