"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/12/2024 20:00:00 - 17/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","101.24","",""
"17/12/2024 21:00:00 - 17/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","95.94","",""
"17/12/2024 22:00:00 - 17/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","90.0","",""
"17/12/2024 23:00:00 - 18/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","57.73","",""
"18/12/2024 00:00:00 - 18/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","31.36","",""
"18/12/2024 01:00:00 - 18/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","25.02","",""
"18/12/2024 02:00:00 - 18/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","18.97","",""
"18/12/2024 03:00:00 - 18/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","7.28","",""
"18/12/2024 04:00:00 - 18/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","3.18","",""
"18/12/2024 05:00:00 - 18/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"18/12/2024 06:00:00 - 18/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","9.08","",""
"18/12/2024 07:00:00 - 18/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","42.38","",""
"18/12/2024 08:00:00 - 18/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","90.0","",""
"18/12/2024 09:00:00 - 18/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","94.44","",""
"18/12/2024 10:00:00 - 18/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","99.0","",""
"18/12/2024 11:00:00 - 18/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","102.3","",""
"18/12/2024 12:00:00 - 18/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","119.99","",""
"18/12/2024 13:00:00 - 18/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","159.5","",""
"18/12/2024 14:00:00 - 18/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","200.0","",""
"18/12/2024 15:00:00 - 18/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","241.2","",""
"18/12/2024 16:00:00 - 18/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","258.43","",""
"18/12/2024 17:00:00 - 18/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","270.0","",""
"18/12/2024 18:00:00 - 18/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","270.0","",""
"18/12/2024 19:00:00 - 18/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","231.3","",""
"18/12/2024 20:00:00 - 18/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","151.21","",""
"18/12/2024 21:00:00 - 18/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","113.93","",""
"18/12/2024 22:00:00 - 18/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","104.08","",""
"18/12/2024 23:00:00 - 19/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","99.0","",""
"19/12/2024 00:00:00 - 19/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","75.93","",""
"19/12/2024 01:00:00 - 19/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","43.68","",""
"19/12/2024 02:00:00 - 19/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","25.0","",""
"19/12/2024 03:00:00 - 19/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","18.59","",""
"19/12/2024 04:00:00 - 19/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","11.0","",""
"19/12/2024 05:00:00 - 19/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","7.65","",""
"19/12/2024 06:00:00 - 19/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","15.72","",""
"19/12/2024 07:00:00 - 19/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","51.87","",""
"19/12/2024 08:00:00 - 19/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","93.52","",""
"19/12/2024 09:00:00 - 19/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","101.17","",""
"19/12/2024 10:00:00 - 19/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","108.81","",""
"19/12/2024 11:00:00 - 19/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","100.23","",""
"19/12/2024 12:00:00 - 19/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","93.53","",""
"19/12/2024 13:00:00 - 19/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","93.53","",""
"19/12/2024 14:00:00 - 19/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","97.17","",""
"19/12/2024 15:00:00 - 19/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","101.0","",""
"19/12/2024 16:00:00 - 19/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"19/12/2024 17:00:00 - 19/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","202.8","",""
"19/12/2024 18:00:00 - 19/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","274.56","",""
"19/12/2024 19:00:00 - 19/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","263.66","",""
"19/12/2024 20:00:00 - 19/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","225.0","",""
"19/12/2024 21:00:00 - 19/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","187.47","",""
"19/12/2024 22:00:00 - 19/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","128.15","",""
"19/12/2024 23:00:00 - 20/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","101.0","",""
"20/12/2024 00:00:00 - 20/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","188.9","",""
"20/12/2024 01:00:00 - 20/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","99.97","",""
"20/12/2024 02:00:00 - 20/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","73.45","",""
"20/12/2024 03:00:00 - 20/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","50.0","",""
"20/12/2024 04:00:00 - 20/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","42.51","",""
"20/12/2024 05:00:00 - 20/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","45.04","",""
"20/12/2024 06:00:00 - 20/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","63.85","",""
"20/12/2024 07:00:00 - 20/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","98.11","",""
"20/12/2024 08:00:00 - 20/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","117.83","",""
"20/12/2024 09:00:00 - 20/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","126.0","",""
"20/12/2024 10:00:00 - 20/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","126.61","",""
"20/12/2024 11:00:00 - 20/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","126.33","",""
"20/12/2024 12:00:00 - 20/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","109.32","",""
"20/12/2024 13:00:00 - 20/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","107.99","",""
"20/12/2024 14:00:00 - 20/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","107.0","",""
"20/12/2024 15:00:00 - 20/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","116.0","",""
"20/12/2024 16:00:00 - 20/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","134.5","",""
"20/12/2024 17:00:00 - 20/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","165.0","",""
"20/12/2024 18:00:00 - 20/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","175.01","",""
"20/12/2024 19:00:00 - 20/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","170.0","",""
"20/12/2024 20:00:00 - 20/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","151.72","",""
"20/12/2024 21:00:00 - 20/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","129.7","",""
"20/12/2024 22:00:00 - 20/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"20/12/2024 23:00:00 - 21/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","94.73","",""
"21/12/2024 00:00:00 - 21/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","61.15","",""
"21/12/2024 01:00:00 - 21/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","40.01","",""
"21/12/2024 02:00:00 - 21/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","30.01","",""
"21/12/2024 03:00:00 - 21/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","19.97","",""
"21/12/2024 04:00:00 - 21/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","14.0","",""
"21/12/2024 05:00:00 - 21/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","8.09","",""
"21/12/2024 06:00:00 - 21/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","3.24","",""
"21/12/2024 07:00:00 - 21/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","1.0","",""
"21/12/2024 08:00:00 - 21/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","20.0","",""
"21/12/2024 09:00:00 - 21/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","37.7","",""
"21/12/2024 10:00:00 - 21/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","43.1","",""
"21/12/2024 11:00:00 - 21/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","44.54","",""
"21/12/2024 12:00:00 - 21/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","43.51","",""
"21/12/2024 13:00:00 - 21/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","42.0","",""
"21/12/2024 14:00:00 - 21/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","38.01","",""
"21/12/2024 15:00:00 - 21/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","37.8","",""
"21/12/2024 16:00:00 - 21/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","43.0","",""
"21/12/2024 17:00:00 - 21/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","67.7","",""
"21/12/2024 18:00:00 - 21/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","84.0","",""
"21/12/2024 19:00:00 - 21/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","65.58","",""
"21/12/2024 20:00:00 - 21/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","45.0","",""
"21/12/2024 21:00:00 - 21/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","21.91","",""
"21/12/2024 22:00:00 - 21/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","15.0","",""
"21/12/2024 23:00:00 - 22/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","5.0","",""
"22/12/2024 00:00:00 - 22/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","1.0","",""
"22/12/2024 01:00:00 - 22/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 02:00:00 - 22/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 03:00:00 - 22/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 04:00:00 - 22/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 05:00:00 - 22/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 06:00:00 - 22/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 07:00:00 - 22/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","0.0","",""
"22/12/2024 08:00:00 - 22/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","1.4","",""
"22/12/2024 09:00:00 - 22/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","9.4","",""
"22/12/2024 10:00:00 - 22/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","14.25","",""
"22/12/2024 11:00:00 - 22/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","18.0","",""
"22/12/2024 12:00:00 - 22/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","19.63","",""
"22/12/2024 13:00:00 - 22/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","21.21","",""
"22/12/2024 14:00:00 - 22/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","23.93","",""
"22/12/2024 15:00:00 - 22/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","32.03","",""
"22/12/2024 16:00:00 - 22/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","51.36","",""
"22/12/2024 17:00:00 - 22/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","94.44","",""
"22/12/2024 18:00:00 - 22/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","112.5","",""
"22/12/2024 19:00:00 - 22/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","91.68","",""
"22/12/2024 20:00:00 - 22/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","67.27","",""
"22/12/2024 21:00:00 - 22/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","58.32","",""
"22/12/2024 22:00:00 - 22/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","48.38","",""
"22/12/2024 23:00:00 - 23/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","33.0","",""
"23/12/2024 00:00:00 - 23/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","85.0","",""
"23/12/2024 01:00:00 - 23/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","94.72","",""
"23/12/2024 02:00:00 - 23/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","116.3","",""
"23/12/2024 03:00:00 - 23/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","116.3","",""
"23/12/2024 04:00:00 - 23/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","116.34","",""
"23/12/2024 05:00:00 - 23/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","137.5","",""
"23/12/2024 06:00:00 - 23/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","107.0","",""
"23/12/2024 07:00:00 - 23/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","110.0","",""
"23/12/2024 08:00:00 - 23/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","139.8","",""
"23/12/2024 09:00:00 - 23/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"23/12/2024 10:00:00 - 23/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","145.45","",""
"23/12/2024 11:00:00 - 23/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"23/12/2024 12:00:00 - 23/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"23/12/2024 13:00:00 - 23/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","141.28","",""
"23/12/2024 14:00:00 - 23/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","128.02","",""
"23/12/2024 15:00:00 - 23/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"23/12/2024 16:00:00 - 23/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","128.63","",""
"23/12/2024 17:00:00 - 23/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","148.46","",""
"23/12/2024 18:00:00 - 23/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","154.86","",""
"23/12/2024 19:00:00 - 23/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","146.37","",""
"23/12/2024 20:00:00 - 23/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"23/12/2024 21:00:00 - 23/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"23/12/2024 22:00:00 - 23/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","123.06","",""
"23/12/2024 23:00:00 - 24/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","116.5","",""
"24/12/2024 00:00:00 - 24/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","101.0","",""
"24/12/2024 01:00:00 - 24/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","87.82","",""
"24/12/2024 02:00:00 - 24/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","81.0","",""
"24/12/2024 03:00:00 - 24/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","73.54","",""
"24/12/2024 04:00:00 - 24/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","68.45","",""
"24/12/2024 05:00:00 - 24/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","71.04","",""
"24/12/2024 06:00:00 - 24/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","72.54","",""
"24/12/2024 07:00:00 - 24/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","89.36","",""
"24/12/2024 08:00:00 - 24/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","104.0","",""
"24/12/2024 09:00:00 - 24/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","117.14","",""
"24/12/2024 10:00:00 - 24/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","123.0","",""
"24/12/2024 11:00:00 - 24/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","128.55","",""
"24/12/2024 12:00:00 - 24/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","128.01","",""
"24/12/2024 13:00:00 - 24/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","131.95","",""
"24/12/2024 14:00:00 - 24/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","128.6","",""
"24/12/2024 15:00:00 - 24/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","129.0","",""
"24/12/2024 16:00:00 - 24/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","135.9","",""
"24/12/2024 17:00:00 - 24/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","146.09","",""
"24/12/2024 18:00:00 - 24/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","153.53","",""
"24/12/2024 19:00:00 - 24/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","143.02","",""
"24/12/2024 20:00:00 - 24/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"24/12/2024 21:00:00 - 24/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","123.0","",""
"24/12/2024 22:00:00 - 24/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","108.01","",""
"24/12/2024 23:00:00 - 25/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","93.91","",""
"25/12/2024 00:00:00 - 25/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","97.5","",""
"25/12/2024 01:00:00 - 25/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","85.82","",""
"25/12/2024 02:00:00 - 25/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","77.6","",""
"25/12/2024 03:00:00 - 25/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","68.0","",""
"25/12/2024 04:00:00 - 25/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","61.9","",""
"25/12/2024 05:00:00 - 25/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","57.58","",""
"25/12/2024 06:00:00 - 25/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","59.2","",""
"25/12/2024 07:00:00 - 25/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","72.09","",""
"25/12/2024 08:00:00 - 25/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","85.41","",""
"25/12/2024 09:00:00 - 25/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","98.67","",""
"25/12/2024 10:00:00 - 25/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","108.48","",""
"25/12/2024 11:00:00 - 25/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","113.0","",""
"25/12/2024 12:00:00 - 25/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","119.41","",""
"25/12/2024 13:00:00 - 25/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","129.81","",""
"25/12/2024 14:00:00 - 25/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","139.09","",""
"25/12/2024 15:00:00 - 25/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","136.01","",""
"25/12/2024 16:00:00 - 25/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","134.75","",""
"25/12/2024 17:00:00 - 25/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","131.54","",""
"25/12/2024 18:00:00 - 25/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","138.06","",""
"25/12/2024 19:00:00 - 25/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","130.4","",""
"25/12/2024 20:00:00 - 25/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","130.0","",""
"25/12/2024 21:00:00 - 25/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","125.5","",""
"25/12/2024 22:00:00 - 25/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","123.26","",""
"25/12/2024 23:00:00 - 26/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","110.36","",""
"26/12/2024 00:00:00 - 26/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","119.32","",""
"26/12/2024 01:00:00 - 26/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","123.22","",""
"26/12/2024 02:00:00 - 26/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","122.06","",""
"26/12/2024 03:00:00 - 26/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"26/12/2024 04:00:00 - 26/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","124.0","",""
"26/12/2024 05:00:00 - 26/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","119.64","",""
"26/12/2024 06:00:00 - 26/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"26/12/2024 07:00:00 - 26/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","116.9","",""
"26/12/2024 08:00:00 - 26/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","112.12","",""
"26/12/2024 09:00:00 - 26/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","112.91","",""
"26/12/2024 10:00:00 - 26/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","113.24","",""
"26/12/2024 11:00:00 - 26/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","127.14","",""
"26/12/2024 12:00:00 - 26/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","130.0","",""
"26/12/2024 13:00:00 - 26/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","131.09","",""
"26/12/2024 14:00:00 - 26/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"26/12/2024 15:00:00 - 26/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"26/12/2024 16:00:00 - 26/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","141.76","",""
"26/12/2024 17:00:00 - 26/12/2024 18:00:00","BZN|IE(SEM)","Without sequence","158.74","",""
"26/12/2024 18:00:00 - 26/12/2024 19:00:00","BZN|IE(SEM)","Without sequence","165.0","",""
"26/12/2024 19:00:00 - 26/12/2024 20:00:00","BZN|IE(SEM)","Without sequence","157.48","",""
"26/12/2024 20:00:00 - 26/12/2024 21:00:00","BZN|IE(SEM)","Without sequence","146.56","",""
"26/12/2024 21:00:00 - 26/12/2024 22:00:00","BZN|IE(SEM)","Without sequence","134.02","",""
"26/12/2024 22:00:00 - 26/12/2024 23:00:00","BZN|IE(SEM)","Without sequence","132.79","",""
"26/12/2024 23:00:00 - 27/12/2024 00:00:00","BZN|IE(SEM)","Without sequence","118.14","",""
"27/12/2024 00:00:00 - 27/12/2024 01:00:00","BZN|IE(SEM)","Without sequence","125.0","",""
"27/12/2024 01:00:00 - 27/12/2024 02:00:00","BZN|IE(SEM)","Without sequence","122.0","",""
"27/12/2024 02:00:00 - 27/12/2024 03:00:00","BZN|IE(SEM)","Without sequence","121.0","",""
"27/12/2024 03:00:00 - 27/12/2024 04:00:00","BZN|IE(SEM)","Without sequence","121.8","",""
"27/12/2024 04:00:00 - 27/12/2024 05:00:00","BZN|IE(SEM)","Without sequence","121.01","",""
"27/12/2024 05:00:00 - 27/12/2024 06:00:00","BZN|IE(SEM)","Without sequence","115.95","",""
"27/12/2024 06:00:00 - 27/12/2024 07:00:00","BZN|IE(SEM)","Without sequence","120.2","",""
"27/12/2024 07:00:00 - 27/12/2024 08:00:00","BZN|IE(SEM)","Without sequence","121.38","",""
"27/12/2024 08:00:00 - 27/12/2024 09:00:00","BZN|IE(SEM)","Without sequence","128.26","",""
"27/12/2024 09:00:00 - 27/12/2024 10:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"27/12/2024 10:00:00 - 27/12/2024 11:00:00","BZN|IE(SEM)","Without sequence","134.0","",""
"27/12/2024 11:00:00 - 27/12/2024 12:00:00","BZN|IE(SEM)","Without sequence","136.0","",""
"27/12/2024 12:00:00 - 27/12/2024 13:00:00","BZN|IE(SEM)","Without sequence","134.73","",""
"27/12/2024 13:00:00 - 27/12/2024 14:00:00","BZN|IE(SEM)","Without sequence","141.0","",""
"27/12/2024 14:00:00 - 27/12/2024 15:00:00","BZN|IE(SEM)","Without sequence","142.0","",""
"27/12/2024 15:00:00 - 27/12/2024 16:00:00","BZN|IE(SEM)","Without sequence","153.86","",""
"27/12/2024 16:00:00 - 27/12/2024 17:00:00","BZN|IE(SEM)","Without sequence","169.1","",""
